key,name,system,energy_TeV,centrality,observable,x,xlow,xhigh,y,stat_minus,stat_plus,sys_minus,sys_plus,source_row,table_doi
pb_fulljet4,"Full jets R=0.4, lead>7",Pb-Pb,5.02,0–10%,RAA,130.0,120.0,140.0,0.5085028,0.05419777,0.05419777,0.1242647096104779,0.1242647096104779,4,10.17182/hepdata.93739.v2/t31
pb_djet,D⁰-tagged charged jets R=0.3 †,Pb-Pb,5.02,0–10%,RAA,5.5,5.0,6.0,0.317799,0.0166233,0.0166233,0.0588623,0.0588623,0,10.17182/hepdata.168854.v1/t2
pb_djet,D⁰-tagged charged jets R=0.3 †,Pb-Pb,5.02,0–10%,RAA,7.0,6.0,8.0,0.322835,0.00055756,0.00055756,0.0565436,0.0565436,1,10.17182/hepdata.168854.v1/t2
pb_djet,D⁰-tagged charged jets R=0.3 †,Pb-Pb,5.02,0–10%,RAA,9.0,8.0,10.0,0.415703,0.00034155,0.00034155,0.0769041,0.0769041,2,10.17182/hepdata.168854.v1/t2
pb_djet,D⁰-tagged charged jets R=0.3 †,Pb-Pb,5.02,0–10%,RAA,12.0,10.0,14.0,0.416136,0.00022684,0.00022684,0.0832205,0.0832205,3,10.17182/hepdata.168854.v1/t2
pb_djet,D⁰-tagged charged jets R=0.3 †,Pb-Pb,5.02,0–10%,RAA,17.0,14.0,20.0,0.522697,0.00016699,0.00016699,0.14403,0.14403,4,10.17182/hepdata.168854.v1/t2
pb_djet,D⁰-tagged charged jets R=0.3 †,Pb-Pb,5.02,0–10%,RAA,25.0,20.0,30.0,0.666176,4.7183e-05,4.7183e-05,0.213116,0.213116,5,10.17182/hepdata.168854.v1/t2
pb_djet,D⁰-tagged charged jets R=0.3 †,Pb-Pb,5.02,0–10%,RAA,40.0,30.0,50.0,0.496101,1.5274e-05,1.5274e-05,0.276049,0.276049,6,10.17182/hepdata.168854.v1/t2
pb_gamma2,Isolated γ Riso=0.2,Pb-Pb,5.02,0–10%,RAA,11.5,11.0,12.0,1.103,0.0186,0.0186,0.319,0.319,0,10.17182/hepdata.157542.v1/t6
pb_gamma2,Isolated γ Riso=0.2,Pb-Pb,5.02,0–10%,RAA,13.0,12.0,14.0,1.107,0.0152,0.0152,0.213,0.213,1,10.17182/hepdata.157542.v1/t6
pb_gamma2,Isolated γ Riso=0.2,Pb-Pb,5.02,0–10%,RAA,15.0,14.0,16.0,1.063,0.0199,0.0199,0.163,0.163,2,10.17182/hepdata.157542.v1/t6
pb_gamma2,Isolated γ Riso=0.2,Pb-Pb,5.02,0–10%,RAA,17.0,16.0,18.0,1.03,0.0247,0.0247,0.136,0.136,3,10.17182/hepdata.157542.v1/t6
pb_gamma2,Isolated γ Riso=0.2,Pb-Pb,5.02,0–10%,RAA,19.0,18.0,20.0,1.007,0.0319,0.0319,0.132,0.132,4,10.17182/hepdata.157542.v1/t6
pb_gamma2,Isolated γ Riso=0.2,Pb-Pb,5.02,0–10%,RAA,22.5,20.0,25.0,1.007,0.0288,0.0288,0.122,0.122,5,10.17182/hepdata.157542.v1/t6
pb_gamma2,Isolated γ Riso=0.2,Pb-Pb,5.02,0–10%,RAA,27.5,25.0,30.0,1.075,0.0487,0.0487,0.106,0.106,6,10.17182/hepdata.157542.v1/t6
pb_gamma2,Isolated γ Riso=0.2,Pb-Pb,5.02,0–10%,RAA,35.0,30.0,40.0,1.122,0.0577,0.0577,0.099,0.099,7,10.17182/hepdata.157542.v1/t6
pb_gamma2,Isolated γ Riso=0.2,Pb-Pb,5.02,0–10%,RAA,50.0,40.0,60.0,1.105,0.0819,0.0819,0.0832,0.0832,8,10.17182/hepdata.157542.v1/t6
pb_gamma2,Isolated γ Riso=0.2,Pb-Pb,5.02,0–10%,RAA,70.0,60.0,80.0,1.104,0.18,0.18,0.0739,0.0739,9,10.17182/hepdata.157542.v1/t6
pb_gamma4,Isolated γ Riso=0.4,Pb-Pb,5.02,0–10%,RAA,11.5,11.0,12.0,1.059,0.0193,0.0193,0.248,0.248,0,10.17182/hepdata.157542.v1/t7
pb_gamma4,Isolated γ Riso=0.4,Pb-Pb,5.02,0–10%,RAA,13.0,12.0,14.0,1.08,0.0164,0.0164,0.199,0.199,1,10.17182/hepdata.157542.v1/t7
pb_gamma4,Isolated γ Riso=0.4,Pb-Pb,5.02,0–10%,RAA,15.0,14.0,16.0,1.022,0.0211,0.0211,0.169,0.169,2,10.17182/hepdata.157542.v1/t7
pb_gamma4,Isolated γ Riso=0.4,Pb-Pb,5.02,0–10%,RAA,17.0,16.0,18.0,1.03,0.0275,0.0275,0.158,0.158,3,10.17182/hepdata.157542.v1/t7
pb_gamma4,Isolated γ Riso=0.4,Pb-Pb,5.02,0–10%,RAA,19.0,18.0,20.0,1.014,0.036,0.036,0.158,0.158,4,10.17182/hepdata.157542.v1/t7
pb_gamma4,Isolated γ Riso=0.4,Pb-Pb,5.02,0–10%,RAA,22.5,20.0,25.0,1.058,0.0342,0.0342,0.153,0.153,5,10.17182/hepdata.157542.v1/t7
pb_gamma4,Isolated γ Riso=0.4,Pb-Pb,5.02,0–10%,RAA,27.5,25.0,30.0,1.096,0.0536,0.0536,0.135,0.135,6,10.17182/hepdata.157542.v1/t7
pb_gamma4,Isolated γ Riso=0.4,Pb-Pb,5.02,0–10%,RAA,35.0,30.0,40.0,1.168,0.0662,0.0662,0.135,0.135,7,10.17182/hepdata.157542.v1/t7
pb_gamma4,Isolated γ Riso=0.4,Pb-Pb,5.02,0–10%,RAA,50.0,40.0,60.0,1.215,0.0987,0.0987,0.129,0.129,8,10.17182/hepdata.157542.v1/t7
pb_gamma4,Isolated γ Riso=0.4,Pb-Pb,5.02,0–10%,RAA,70.0,60.0,80.0,1.117,0.2,0.2,0.111,0.111,9,10.17182/hepdata.157542.v1/t7
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.175,0.15,0.2,0.21343,9.988e-05,9.988e-05,0.013295,0.013295,0,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.225,0.2,0.25,0.221001,9.8855e-05,9.8855e-05,0.011365,0.011365,1,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.275,0.25,0.3,0.231392,0.00010747,0.00010747,0.010419,0.010419,2,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.32499999999999996,0.3,0.35,0.243711,0.00011832,0.00011832,0.010777,0.010777,3,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.375,0.35,0.4,0.256239,0.00013129,0.00013129,0.010581,0.010581,4,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.42500000000000004,0.4,0.45,0.270381,0.00014319,0.00014319,0.010813,0.010813,5,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.475,0.45,0.5,0.283442,0.00015397,0.00015397,0.011451,0.011451,6,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.525,0.5,0.55,0.296259,0.00016678,0.00016678,0.011728,0.011728,7,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.575,0.55,0.6,0.308301,0.0001805,0.0001805,0.011645,0.011645,8,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.625,0.6,0.65,0.321664,0.0001965,0.0001965,0.01177,0.01177,9,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.675,0.65,0.7,0.333728,0.00021354,0.00021354,0.011411,0.011411,10,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.725,0.7,0.75,0.345708,0.0002318,0.0002318,0.010871,0.010871,11,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.775,0.75,0.8,0.357712,0.00025165,0.00025165,0.010562,0.010562,12,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.825,0.8,0.85,0.367985,0.00027211,0.00027211,0.010576,0.010576,13,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.875,0.85,0.9,0.3784,0.00029414,0.00029414,0.0099269,0.0099269,14,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.925,0.9,0.95,0.387577,0.00031662,0.00031662,0.0098706,0.0098706,15,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,0.975,0.95,1.0,0.397203,0.00034042,0.00034042,0.0099157,0.0099157,16,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,1.05,1.0,1.1,0.408253,0.0002655,0.0002655,0.010138,0.010138,17,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,1.15,1.1,1.2,0.424127,0.00030244,0.00030244,0.010094,0.010094,18,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,1.2999999999999998,1.2,1.4,0.442845,0.00025375,0.00025375,0.010956,0.010956,19,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,1.5,1.4,1.6,0.463004,0.00032053,0.00032053,0.013077,0.013077,20,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,1.7000000000000002,1.6,1.8,0.478608,0.00039789,0.00039789,0.015628,0.015628,21,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,1.9,1.8,2.0,0.486421,0.00048526,0.00048526,0.01853,0.01853,22,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,2.1,2.0,2.2,0.489701,0.00059037,0.00059037,0.021671,0.021671,23,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,2.3,2.2,2.4,0.482452,0.00069601,0.00069601,0.021838,0.021838,24,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,2.5,2.4,2.6,0.472247,0.00081471,0.00081471,0.024078,0.024078,25,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,2.7,2.6,2.8,0.453626,0.00093326,0.00093326,0.023773,0.023773,26,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,2.9,2.8,3.0,0.42682,0.0010468,0.0010468,0.02184,0.02184,27,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,3.1,3.0,3.2,0.41172,0.0011928,0.0011928,0.022679,0.022679,28,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,3.4000000000000004,3.2,3.6,0.370643,0.00097049,0.00097049,0.019786,0.019786,29,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,3.8,3.6,4.0,0.321649,0.0011569,0.0011569,0.016283,0.016283,30,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,4.5,4.0,5.0,0.262113,0.000953,0.000953,0.012304,0.012304,31,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,5.5,5.0,6.0,0.20374,0.0013521,0.0013521,0.0068678,0.0068678,32,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,7.0,6.0,8.0,0.179876,0.0015719,0.0015719,0.0063055,0.0063055,33,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,9.0,8.0,10.0,0.187694,0.0030867,0.0030867,0.006336,0.006336,34,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,11.5,10.0,13.0,0.221196,0.0051347,0.0051347,0.0069228,0.0069228,35,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,16.5,13.0,20.0,0.265268,0.0086861,0.0086861,0.011526,0.011526,36,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,25.0,20.0,30.0,0.403637,0.02832,0.02832,0.019713,0.019713,37,10.17182/hepdata.85727.v3/t3
xe_h,h±,Xe-Xe,5.44,0–5%,RAA,40.0,30.0,50.0,0.575016,0.082068,0.082068,0.045008,0.045008,38,10.17182/hepdata.85727.v3/t3
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.175,0.15,0.2,0.19361,9.5168e-05,9.5168e-05,0.015516,0.015516,0,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.225,0.2,0.25,0.201492,6.3926e-05,6.3926e-05,0.011618,0.011618,1,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.275,0.25,0.3,0.209745,6.2027e-05,6.2027e-05,0.011006,0.011006,2,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.32499999999999996,0.3,0.35,0.218153,6.3896e-05,6.3896e-05,0.010779,0.010779,3,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.375,0.35,0.4,0.228231,6.8301e-05,6.8301e-05,0.010922,0.010922,4,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.42500000000000004,0.4,0.45,0.238846,7.4148e-05,7.4148e-05,0.010833,0.010833,5,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.475,0.45,0.5,0.250067,8.3077e-05,8.3077e-05,0.01115,0.01115,6,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.525,0.5,0.55,0.261429,9.4586e-05,9.4586e-05,0.011404,0.011404,7,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.575,0.55,0.6,0.273166,0.00010709,0.00010709,0.011898,0.011898,8,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.625,0.6,0.65,0.285506,0.00012177,0.00012177,0.011905,0.011905,9,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.675,0.65,0.7,0.296752,0.00013815,0.00013815,0.01206,0.01206,10,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.725,0.7,0.75,0.308621,0.00015544,0.00015544,0.012983,0.012983,11,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.775,0.75,0.8,0.319408,0.00017395,0.00017395,0.013383,0.013383,12,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.825,0.8,0.85,0.329913,0.00019407,0.00019407,0.013868,0.013868,13,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.875,0.85,0.9,0.340154,0.00021591,0.00021591,0.015059,0.015059,14,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.925,0.9,0.95,0.349944,0.00023933,0.00023933,0.016583,0.016583,15,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,0.975,0.95,1.0,0.359479,0.00026142,0.00026142,0.015821,0.015821,16,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,1.05,1.0,1.1,0.37253,0.00020855,0.00020855,0.016593,0.016593,17,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,1.15,1.1,1.2,0.387679,0.00024152,0.00024152,0.017515,0.017515,18,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,1.2999999999999998,1.2,1.4,0.406394,0.0001993,0.0001993,0.019525,0.019525,19,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,1.5,1.4,1.6,0.425843,0.00025577,0.00025577,0.020894,0.020894,20,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,1.7000000000000002,1.6,1.8,0.437978,0.0003194,0.0003194,0.021646,0.021646,21,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,1.9,1.8,2.0,0.443345,0.00039087,0.00039087,0.022312,0.022312,22,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,2.1,2.0,2.2,0.441285,0.00048247,0.00048247,0.023108,0.023108,23,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,2.3,2.2,2.4,0.431373,0.00056238,0.00056238,0.022057,0.022057,24,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,2.5,2.4,2.6,0.414283,0.00064002,0.00064002,0.020309,0.020309,25,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,2.7,2.6,2.8,0.395172,0.00072053,0.00072053,0.019218,0.019218,26,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,2.9,2.8,3.0,0.368199,0.00078475,0.00078475,0.017565,0.017565,27,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,3.1,3.0,3.2,0.34551,0.00086412,0.00086412,0.017465,0.017465,28,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,3.4000000000000004,3.2,3.6,0.308503,0.00065925,0.00065925,0.015318,0.015318,29,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,3.8,3.6,4.0,0.259249,0.00073451,0.00073451,0.013504,0.013504,30,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,4.5,4.0,5.0,0.204984,0.00056097,0.00056097,0.010273,0.010273,31,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,5.5,5.0,6.0,0.154789,0.00074358,0.00074358,0.0070345,0.0070345,32,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,7.0,6.0,8.0,0.139264,0.00086772,0.00086772,0.0064056,0.0064056,33,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,9.0,8.0,10.0,0.152845,0.0018947,0.0018947,0.0065438,0.0065438,34,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,11.5,10.0,13.0,0.17322,0.0032611,0.0032611,0.0072929,0.0072929,35,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,16.5,13.0,20.0,0.226673,0.0066975,0.0066975,0.010704,0.010704,36,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,25.0,20.0,30.0,0.299015,0.022156,0.022156,0.013633,0.013633,37,10.17182/hepdata.86210.v1/t7
pb276_h,h±,Pb-Pb,2.76,0–5%,RAA,40.0,30.0,50.0,0.446687,0.084543,0.084543,0.025132,0.025132,38,10.17182/hepdata.86210.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.11,0.1,0.12,0.1893,0.001101,0.001101,0.02894,0.02894,0,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.13,0.12,0.14,0.1915,0.0008029,0.0008029,0.02569,0.02569,1,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.15000000000000002,0.14,0.16,0.191,0.0007003,0.0007003,0.02544,0.02544,2,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.16999999999999998,0.16,0.18,0.1908,0.0006344,0.0006344,0.0254,0.0254,3,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.19,0.18,0.2,0.1941,0.0006059,0.0006059,0.0259,0.0259,4,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.225,0.2,0.25,0.1922,0.0002952,0.0002952,0.01665,0.01665,5,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.275,0.25,0.3,0.2011,0.0003092,0.0003092,0.01743,0.01743,6,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.32499999999999996,0.3,0.35,0.2129,0.0003361,0.0003361,0.01782,0.01782,7,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.375,0.35,0.4,0.2249,0.0003682,0.0003682,0.0176,0.0176,8,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.42500000000000004,0.4,0.45,0.2378,0.0004123,0.0004123,0.01817,0.01817,9,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.475,0.45,0.5,0.2496,0.0004623,0.0004623,0.01881,0.01881,10,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.525,0.5,0.55,0.2607,0.0005321,0.0005321,0.01533,0.01533,11,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.575,0.55,0.6,0.2739,0.0006001,0.0006001,0.01575,0.01575,12,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.625,0.6,0.65,0.2844,0.0008875,0.0008875,0.02,0.02,13,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.675,0.65,0.7,0.2986,0.001009,0.001009,0.02118,0.02118,14,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.725,0.7,0.75,0.3102,0.001129,0.001129,0.02198,0.02198,15,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.775,0.75,0.8,0.323,0.00128,0.00128,0.02315,0.02315,16,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.825,0.8,0.85,0.3321,0.001452,0.001452,0.02383,0.02383,17,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.875,0.85,0.9,0.3411,0.001582,0.001582,0.02471,0.02471,18,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.925,0.9,0.95,0.3526,0.001806,0.001806,0.02566,0.02566,19,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,0.975,0.95,1.0,0.3648,0.002023,0.002023,0.02631,0.02631,20,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,1.05,1.0,1.1,0.3732,0.001596,0.001596,0.02748,0.02748,21,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,1.15,1.1,1.2,0.3859,0.00188,0.00188,0.02826,0.02826,22,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,1.25,1.2,1.3,0.3993,0.002072,0.002072,0.03114,0.03114,23,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,1.35,1.3,1.4,0.4046,0.002373,0.002373,0.03172,0.03172,24,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,1.45,1.4,1.5,0.3971,0.002566,0.002566,0.0314,0.0314,25,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,1.55,1.5,1.6,0.3954,0.002423,0.002423,0.03029,0.03029,26,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,1.65,1.6,1.7,0.3852,0.002758,0.002758,0.03004,0.03004,27,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,1.75,1.7,1.8,0.3755,0.002818,0.002818,0.02984,0.02984,28,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,1.85,1.8,1.9,0.3627,0.002953,0.002953,0.0294,0.0294,29,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,1.95,1.9,2.0,0.3563,0.003483,0.003483,0.02934,0.02934,30,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,2.05,2.0,2.1,0.3445,0.003511,0.003511,0.02895,0.02895,31,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,2.1500000000000004,2.1,2.2,0.3309,0.003853,0.003853,0.02808,0.02808,32,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,2.25,2.2,2.3,0.3148,0.003561,0.003561,0.02754,0.02754,33,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,2.3499999999999996,2.3,2.4,0.3076,0.00372,0.00372,0.02749,0.02749,34,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,2.45,2.4,2.5,0.2905,0.004614,0.004614,0.02628,0.02628,35,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,2.55,2.5,2.6,0.2886,0.005746,0.005746,0.02941,0.02941,36,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,2.6500000000000004,2.6,2.7,0.2768,0.006146,0.006146,0.0279,0.0279,37,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,2.75,2.7,2.8,0.2738,0.005934,0.005934,0.02777,0.02777,38,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,2.8499999999999996,2.8,2.9,0.2553,0.005709,0.005709,0.02587,0.02587,39,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,2.95,2.9,3.0,0.2408,0.0059,0.0059,0.02629,0.02629,40,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,3.1,3.0,3.2,0.23,0.002818,0.002818,0.02133,0.02133,41,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,3.3,3.2,3.4,0.2108,0.003409,0.003409,0.01879,0.01879,42,10.17182/hepdata.71310.v1/t7
pb276_pi,π±,Pb-Pb,2.76,0–5%,RAA,3.5,3.4,3.6,0.1958,0.003154,0.003154,0.01809,0.01809,43,10.17182/hepdata.71310.v1/t7
